batch_id,product_sk_id,warehouse_id,grn_date,mfg_date,expiry_date,quantity_on_hand,quantity_reserved,unit_cost_bdt
BAT-1345,58,3,2023-08-31,2023-08-01,2025-01-27,41,2,817.5
BAT-1346,58,3,2023-08-04,2023-07-05,2024-12-31,41,2,817.5
BAT-1347,58,3,2023-07-02,2023-06-02,2024-11-28,41,2,817.5
BAT-1348,59,5,2023-12-02,2023-11-02,2025-11-01,38,1,897.0
BAT-1349,59,1,2023-11-01,2023-10-02,2025-10-01,38,1,897.0
BAT-1350,59,5,2023-10-04,2023-09-04,2025-09-03,38,1,897.0
BAT-1351,59,1,2023-09-03,2023-08-04,2025-08-03,38,1,897.0
BAT-1352,59,5,2023-08-02,2023-07-03,2025-07-02,38,1,897.0
BAT-1353,59,1,2023-07-02,2023-06-02,2025-06-01,38,1,897.0
BAT-1354,60,3,2023-11-30,2023-10-31,2026-10-30,16,0,200.25
BAT-1355,60,2,2023-10-31,2023-10-01,2026-09-30,16,0,200.25
BAT-1356,60,5,2023-10-03,2023-09-03,2026-09-02,16,0,200.25
BAT-1357,60,1,2023-09-03,2023-08-04,2026-08-03,16,0,200.25
BAT-1358,60,3,2023-08-01,2023-07-02,2026-07-01,16,0,200.25
BAT-1359,60,1,2023-07-06,2023-06-06,2026-06-05,16,0,200.25
BAT-1360,61,1,2023-12-01,2023-11-01,2026-10-31,45,2,681.0
BAT-1361,61,1,2023-10-31,2023-10-01,2026-09-30,45,2,681.0
BAT-1362,61,4,2023-09-30,2023-08-31,2026-08-30,45,2,681.0
BAT-1363,61,2,2023-08-31,2023-08-01,2026-07-31,45,2,681.0
BAT-1364,61,3,2023-08-03,2023-07-04,2026-07-03,45,2,681.0
BAT-1365,61,1,2023-07-06,2023-06-06,2026-06-05,45,2,681.0
BAT-1366,62,5,2023-12-01,2023-11-01,2025-10-31,60,3,1385.25
BAT-1367,62,4,2023-10-31,2023-10-01,2025-09-30,60,3,1385.25
BAT-1368,62,2,2023-10-03,2023-09-03,2025-09-02,60,3,1385.25
BAT-1369,62,5,2023-08-31,2023-08-01,2025-07-31,60,3,1385.25
BAT-1370,62,1,2023-08-03,2023-07-04,2025-07-03,60,3,1385.25
BAT-1371,62,5,2023-07-06,2023-06-06,2025-06-05,60,3,1385.25
BAT-1372,63,4,2023-12-02,2023-11-02,2024-11-01,40,2,857.25
BAT-1373,63,5,2023-11-01,2023-10-02,2024-10-01,40,2,857.25
BAT-1374,63,5,2023-10-01,2023-09-01,2024-08-31,40,2,857.25
BAT-1375,63,1,2023-09-02,2023-08-03,2024-08-02,40,2,857.25
BAT-1376,63,2,2023-08-02,2023-07-03,2024-07-02,40,2,857.25
BAT-1377,63,4,2023-07-05,2023-06-05,2024-06-04,40,2,857.25
BAT-1378,64,2,2023-11-29,2023-10-30,2025-10-29,36,1,341.25
BAT-1379,64,3,2023-11-03,2023-10-04,2025-10-03,36,1,341.25
BAT-1380,64,4,2023-09-30,2023-08-31,2025-08-30,36,1,341.25
BAT-1381,64,2,2023-09-03,2023-08-04,2025-08-03,36,1,341.25
BAT-1382,64,2,2023-08-03,2023-07-04,2025-07-03,36,1,341.25
BAT-1383,64,5,2023-07-05,2023-06-05,2025-06-04,36,1,341.25
BAT-1384,65,2,2023-11-30,2023-10-31,2024-10-30,64,3,1678.5
BAT-1385,65,1,2023-10-31,2023-10-01,2024-09-30,64,3,1678.5
BAT-1386,65,4,2023-10-03,2023-09-03,2024-09-02,64,3,1678.5
BAT-1387,65,3,2023-09-03,2023-08-04,2024-08-03,64,3,1678.5
BAT-1388,65,4,2023-08-01,2023-07-02,2024-07-01,64,3,1678.5
BAT-1389,65,4,2023-07-04,2023-06-04,2024-06-03,64,3,1678.5
BAT-1390,66,4,2023-11-30,2023-10-31,2025-04-28,34,1,711.0
BAT-1391,66,1,2023-11-02,2023-10-03,2025-03-31,34,1,711.0
BAT-1392,66,5,2023-10-02,2023-09-02,2025-02-28,34,1,711.0
BAT-1393,66,5,2023-08-31,2023-08-01,2025-01-27,34,1,711.0
BAT-1394,66,4,2023-08-02,2023-07-03,2024-12-29,34,1,711.0
BAT-1395,66,1,2023-07-03,2023-06-03,2024-11-29,34,1,711.0
BAT-1396,67,4,2023-12-02,2023-11-02,2024-11-01,32,1,363.0
BAT-1397,67,3,2023-11-02,2023-10-03,2024-10-02,32,1,363.0
BAT-1398,67,1,2023-10-02,2023-09-02,2024-09-01,32,1,363.0
BAT-1399,67,4,2023-09-03,2023-08-04,2024-08-03,32,1,363.0
BAT-1400,67,2,2023-08-04,2023-07-05,2024-07-04,32,1,363.0
BAT-1401,67,2,2023-07-04,2023-06-04,2024-06-03,32,1,363.0
BAT-1402,68,1,2023-11-29,2023-10-30,2025-10-29,44,2,553.5
BAT-1403,68,5,2023-11-01,2023-10-02,2025-10-01,44,2,553.5
BAT-1404,68,1,2023-10-04,2023-09-04,2025-09-03,44,2,553.5
BAT-1405,68,3,2023-09-02,2023-08-03,2025-08-02,44,2,553.5
BAT-1406,68,4,2023-08-05,2023-07-06,2025-07-05,44,2,553.5
BAT-1407,68,1,2023-07-06,2023-06-06,2025-06-05,44,2,553.5
BAT-1408,69,3,2023-11-30,2023-10-31,2024-10-30,63,3,1086.0
BAT-1409,69,1,2023-11-02,2023-10-03,2024-10-02,63,3,1086.0
BAT-1410,69,5,2023-09-30,2023-08-31,2024-08-30,63,3,1086.0
BAT-1411,69,5,2023-09-03,2023-08-04,2024-08-03,63,3,1086.0
BAT-1412,69,2,2023-08-01,2023-07-02,2024-07-01,63,3,1086.0
BAT-1413,69,1,2023-07-06,2023-06-06,2024-06-05,63,3,1086.0
BAT-1414,70,2,2023-12-03,2023-11-03,2024-11-02,57,2,1291.5
BAT-1415,70,1,2023-10-30,2023-09-30,2024-09-29,57,2,1291.5
BAT-1416,70,3,2023-10-04,2023-09-04,2024-09-03,57,2,1291.5
BAT-1417,70,4,2023-09-01,2023-08-02,2024-08-01,57,2,1291.5
BAT-1418,70,2,2023-08-04,2023-07-05,2024-07-04,57,2,1291.5
BAT-1419,70,4,2023-07-05,2023-06-05,2024-06-04,57,2,1291.5
BAT-1420,71,3,2023-12-02,2023-11-02,2025-04-30,21,1,368.25
BAT-1421,71,4,2023-11-01,2023-10-02,2025-03-30,21,1,368.25
BAT-1422,71,2,2023-10-02,2023-09-02,2025-02-28,21,1,368.25
BAT-1423,71,4,2023-09-03,2023-08-04,2025-01-30,21,1,368.25
BAT-1424,71,4,2023-08-03,2023-07-04,2024-12-30,21,1,368.25
BAT-1425,71,2,2023-07-02,2023-06-02,2024-11-28,21,1,368.25
BAT-1426,72,5,2023-12-03,2023-11-03,2024-11-02,47,2,749.25
BAT-1427,72,4,2023-11-03,2023-10-04,2024-10-03,47,2,749.25
BAT-1428,72,5,2023-10-02,2023-09-02,2024-09-01,47,2,749.25
BAT-1429,72,4,2023-09-02,2023-08-03,2024-08-02,47,2,749.25
BAT-1430,72,5,2023-08-02,2023-07-03,2024-07-02,47,2,749.25
BAT-1431,72,2,2023-07-03,2023-06-03,2024-06-02,47,2,749.25
BAT-1432,73,1,2023-12-03,2023-11-03,2026-11-02,55,2,1128.0
BAT-1433,73,1,2023-11-03,2023-10-04,2026-10-03,55,2,1128.0
BAT-1434,73,1,2023-10-03,2023-09-03,2026-09-02,55,2,1128.0
BAT-1435,73,5,2023-08-31,2023-08-01,2026-07-31,55,2,1128.0
BAT-1436,73,1,2023-08-03,2023-07-04,2026-07-03,55,2,1128.0
BAT-1437,73,1,2023-07-06,2023-06-06,2026-06-05,55,2,1128.0
BAT-1438,74,5,2023-12-01,2023-11-01,2025-10-31,33,1,400.5
BAT-1439,74,2,2023-11-01,2023-10-02,2025-10-01,33,1,400.5
BAT-1440,74,5,2023-10-01,2023-09-01,2025-08-31,33,1,400.5
BAT-1441,74,4,2023-09-02,2023-08-03,2025-08-02,33,1,400.5
BAT-1442,74,3,2023-08-03,2023-07-04,2025-07-03,33,1,400.5
BAT-1443,74,1,2023-07-02,2023-06-02,2025-06-01,33,1,400.5
BAT-1444,75,2,2023-12-01,2023-11-01,2025-10-31,68,3,2654.25
BAT-1445,75,2,2023-11-03,2023-10-04,2025-10-03,68,3,2654.25
BAT-1446,75,1,2023-10-03,2023-09-03,2025-09-02,68,3,2654.25
BAT-1447,75,4,2023-09-03,2023-08-04,2025-08-03,68,3,2654.25
BAT-1448,75,5,2023-08-03,2023-07-04,2025-07-03,68,3,2654.25
BAT-1449,75,1,2023-07-05,2023-06-05,2025-06-04,68,3,2654.25
BAT-1450,76,1,2023-12-01,2023-11-01,2025-10-31,23,1,236.25
BAT-1451,76,4,2023-10-31,2023-10-01,2025-09-30,23,1,236.25
BAT-1452,76,1,2023-10-03,2023-09-03,2025-09-02,23,1,236.25
BAT-1453,76,4,2023-09-04,2023-08-05,2025-08-04,23,1,236.25
BAT-1454,76,2,2023-08-01,2023-07-02,2025-07-01,23,1,236.25
BAT-1455,76,2,2023-07-02,2023-06-02,2025-06-01,23,1,236.25
BAT-1456,77,5,2023-12-02,2023-11-02,2026-11-01,91,4,2034.75
BAT-1457,77,3,2023-11-01,2023-10-02,2026-10-01,91,4,2034.75
BAT-1458,77,3,2023-10-01,2023-09-01,2026-08-31,91,4,2034.75
BAT-1459,77,3,2023-09-04,2023-08-05,2026-08-04,91,4,2034.75
BAT-1460,77,5,2023-08-03,2023-07-04,2026-07-03,91,4,2034.75
BAT-1461,77,4,2023-07-04,2023-06-04,2026-06-03,91,4,2034.75
BAT-1462,78,3,2023-12-03,2023-11-03,2024-11-02,65,3,1651.5
BAT-1463,78,3,2023-11-02,2023-10-03,2024-10-02,65,3,1651.5
BAT-1464,78,3,2023-10-02,2023-09-02,2024-09-01,65,3,1651.5
BAT-1465,78,1,2023-09-04,2023-08-05,2024-08-04,65,3,1651.5
BAT-1466,78,4,2023-08-02,2023-07-03,2024-07-02,65,3,1651.5
BAT-1467,78,1,2023-07-06,2023-06-06,2024-06-05,65,3,1651.5
BAT-1468,79,2,2023-12-01,2023-11-01,2025-04-29,74,3,801.0
BAT-1469,79,3,2023-11-01,2023-10-02,2025-03-30,74,3,801.0
BAT-1470,79,4,2023-10-01,2023-09-01,2025-02-27,74,3,801.0
BAT-1471,79,4,2023-09-04,2023-08-05,2025-01-31,74,3,801.0
BAT-1472,79,5,2023-08-01,2023-07-02,2024-12-28,74,3,801.0
BAT-1473,79,3,2023-07-03,2023-06-03,2024-11-29,74,3,801.0
BAT-1474,80,2,2023-12-01,2023-11-01,2026-10-31,59,2,1015.5
BAT-1475,80,2,2023-10-31,2023-10-01,2026-09-30,59,2,1015.5
BAT-1476,80,1,2023-10-04,2023-09-04,2026-09-03,59,2,1015.5
BAT-1477,80,5,2023-09-02,2023-08-03,2026-08-02,59,2,1015.5
BAT-1478,80,4,2023-08-02,2023-07-03,2026-07-02,59,2,1015.5
BAT-1479,80,2,2023-07-06,2023-06-06,2026-06-05,59,2,1015.5
BAT-1480,81,2,2023-12-03,2023-11-03,2024-11-02,31,1,394.5
BAT-1481,81,4,2023-10-30,2023-09-30,2024-09-29,31,1,394.5
BAT-1482,81,2,2023-10-01,2023-09-01,2024-08-31,31,1,394.5
BAT-1483,81,2,2023-08-31,2023-08-01,2024-07-31,31,1,394.5
BAT-1484,81,5,2023-08-04,2023-07-05,2024-07-04,31,1,394.5
BAT-1485,81,4,2023-07-04,2023-06-04,2024-06-03,31,1,394.5
BAT-1486,82,5,2023-12-02,2023-11-02,2026-11-01,31,1,539.25
BAT-1487,82,3,2023-10-31,2023-10-01,2026-09-30,31,1,539.25
BAT-1488,82,1,2023-09-30,2023-08-31,2026-08-30,31,1,539.25
BAT-1489,82,5,2023-08-31,2023-08-01,2026-07-31,31,1,539.25
BAT-1490,82,4,2023-08-04,2023-07-05,2026-07-04,31,1,539.25
BAT-1491,82,5,2023-07-05,2023-06-05,2026-06-04,31,1,539.25
BAT-1492,83,5,2023-12-01,2023-11-01,2025-10-31,33,1,211.5
BAT-1493,83,3,2023-10-30,2023-09-30,2025-09-29,33,1,211.5
BAT-1494,83,5,2023-10-02,2023-09-02,2025-09-01,33,1,211.5
BAT-1495,83,3,2023-08-31,2023-08-01,2025-07-31,33,1,211.5
BAT-1496,83,1,2023-08-04,2023-07-05,2025-07-04,33,1,211.5
BAT-1497,83,3,2023-07-06,2023-06-06,2025-06-05,33,1,211.5
BAT-1498,84,2,2023-11-30,2023-10-31,2024-10-30,27,1,234.75
BAT-1499,84,1,2023-11-02,2023-10-03,2024-10-02,27,1,234.75
BAT-1500,84,3,2023-10-03,2023-09-03,2024-09-02,27,1,234.75
BAT-1501,84,5,2023-08-31,2023-08-01,2024-07-31,27,1,234.75
BAT-1502,84,4,2023-08-04,2023-07-05,2024-07-04,27,1,234.75
BAT-1503,84,3,2023-07-04,2023-06-04,2024-06-03,27,1,234.75
BAT-1504,85,5,2023-12-03,2023-11-03,2024-11-02,20,1,233.25
BAT-1505,85,4,2023-10-31,2023-10-01,2024-09-30,20,1,233.25
BAT-1506,85,3,2023-09-30,2023-08-31,2024-08-30,20,1,233.25
BAT-1507,85,5,2023-09-01,2023-08-02,2024-08-01,20,1,233.25
BAT-1508,85,4,2023-08-05,2023-07-06,2024-07-05,20,1,233.25
BAT-1509,85,1,2023-07-06,2023-06-06,2024-06-05,20,1,233.25
BAT-1510,86,5,2023-12-03,2023-11-03,2025-05-01,22,1,494.25
BAT-1511,86,2,2023-10-30,2023-09-30,2025-03-28,22,1,494.25
BAT-1512,86,3,2023-10-01,2023-09-01,2025-02-27,22,1,494.25
BAT-1513,86,3,2023-08-31,2023-08-01,2025-01-27,22,1,494.25
BAT-1514,86,1,2023-08-04,2023-07-05,2024-12-31,22,1,494.25
BAT-1515,86,2,2023-07-05,2023-06-05,2024-12-01,22,1,494.25
BAT-1516,87,4,2023-11-30,2023-10-31,2024-10-30,43,2,948.75
BAT-1517,87,1,2023-11-03,2023-10-04,2024-10-03,43,2,948.75
BAT-1518,87,4,2023-10-02,2023-09-02,2024-09-01,43,2,948.75
BAT-1519,87,2,2023-09-03,2023-08-04,2024-08-03,43,2,948.75
BAT-1520,87,2,2023-08-02,2023-07-03,2024-07-02,43,2,948.75
BAT-1521,87,1,2023-07-03,2023-06-03,2024-06-02,43,2,948.75
BAT-1522,88,1,2023-12-02,2023-11-02,2026-11-01,28,1,352.5
BAT-1523,88,4,2023-10-30,2023-09-30,2026-09-29,28,1,352.5
BAT-1524,88,4,2023-10-03,2023-09-03,2026-09-02,28,1,352.5
BAT-1525,88,4,2023-09-04,2023-08-05,2026-08-04,28,1,352.5
BAT-1526,88,5,2023-08-04,2023-07-05,2026-07-04,28,1,352.5
BAT-1527,88,1,2023-07-05,2023-06-05,2026-06-04,28,1,352.5
BAT-1528,89,4,2023-12-01,2023-11-01,2024-04-29,15,0,112.5
BAT-1529,89,2,2023-10-30,2023-09-30,2024-03-28,15,0,112.5
BAT-1530,89,5,2023-10-04,2023-09-04,2024-03-02,15,0,112.5
BAT-1531,89,2,2023-09-04,2023-08-05,2024-02-01,15,0,112.5
BAT-1532,89,4,2023-08-03,2023-07-04,2023-12-31,15,0,112.5
BAT-1533,89,2,2023-07-04,2023-06-04,2023-12-01,15,0,112.5
BAT-1534,90,5,2023-12-02,2023-11-02,2024-11-01,48,2,838.5
BAT-1535,90,1,2023-10-31,2023-10-01,2024-09-30,48,2,838.5
BAT-1536,90,4,2023-10-03,2023-09-03,2024-09-02,48,2,838.5
BAT-1537,90,1,2023-08-31,2023-08-01,2024-07-31,48,2,838.5
BAT-1538,90,3,2023-08-03,2023-07-04,2024-07-03,48,2,838.5
BAT-1539,90,4,2023-07-02,2023-06-02,2024-06-01,48,2,838.5
BAT-1540,91,5,2023-11-29,2023-10-30,2024-10-29,18,0,181.5
BAT-1541,91,2,2023-11-03,2023-10-04,2024-10-03,18,0,181.5
BAT-1542,91,5,2023-10-03,2023-09-03,2024-09-02,18,0,181.5
BAT-1543,91,5,2023-08-31,2023-08-01,2024-07-31,18,0,181.5
BAT-1544,91,5,2023-08-04,2023-07-05,2024-07-04,18,0,181.5
BAT-1545,91,1,2023-07-02,2023-06-02,2024-06-01,18,0,181.5
BAT-1546,92,2,2023-12-02,2023-11-02,2024-11-01,47,2,790.5
BAT-1547,92,3,2023-10-30,2023-09-30,2024-09-29,47,2,790.5
BAT-1548,92,3,2023-10-01,2023-09-01,2024-08-31,47,2,790.5
BAT-1549,92,5,2023-09-03,2023-08-04,2024-08-03,47,2,790.5
BAT-1550,92,5,2023-08-02,2023-07-03,2024-07-02,47,2,790.5
BAT-1551,92,2,2023-07-05,2023-06-05,2024-06-04,47,2,790.5
BAT-1552,93,1,2023-11-30,2023-10-31,2024-04-28,28,1,216.0
BAT-1553,93,4,2023-10-30,2023-09-30,2024-03-28,28,1,216.0
BAT-1554,93,2,2023-10-01,2023-09-01,2024-02-28,28,1,216.0
BAT-1555,93,2,2023-09-04,2023-08-05,2024-02-01,28,1,216.0
BAT-1556,93,1,2023-08-03,2023-07-04,2023-12-31,28,1,216.0
BAT-1557,93,4,2023-07-05,2023-06-05,2023-12-02,28,1,216.0
BAT-1558,94,2,2023-12-01,2023-11-01,2025-10-31,25,1,198.0
BAT-1559,94,4,2023-10-31,2023-10-01,2025-09-30,25,1,198.0
BAT-1560,94,5,2023-10-04,2023-09-04,2025-09-03,25,1,198.0
BAT-1561,94,2,2023-09-01,2023-08-02,2025-08-01,25,1,198.0
BAT-1562,94,5,2023-08-01,2023-07-02,2025-07-01,25,1,198.0
BAT-1563,94,3,2023-07-05,2023-06-05,2025-06-04,25,1,198.0
BAT-1564,95,3,2023-11-30,2023-10-31,2025-10-30,21,1,549.75
BAT-1565,95,3,2023-11-02,2023-10-03,2025-10-02,21,1,549.75
BAT-1566,95,4,2023-10-01,2023-09-01,2025-08-31,21,1,549.75
BAT-1567,95,5,2023-09-01,2023-08-02,2025-08-01,21,1,549.75
BAT-1568,95,3,2023-08-02,2023-07-03,2025-07-02,21,1,549.75
BAT-1569,95,1,2023-07-06,2023-06-06,2025-06-05,21,1,549.75
BAT-1570,96,2,2023-12-01,2023-11-01,2025-10-31,24,1,208.5
BAT-1571,96,2,2023-10-30,2023-09-30,2025-09-29,24,1,208.5
BAT-1572,96,4,2023-10-01,2023-09-01,2025-08-31,24,1,208.5
BAT-1573,96,3,2023-09-02,2023-08-03,2025-08-02,24,1,208.5
BAT-1574,96,5,2023-08-05,2023-07-06,2025-07-05,24,1,208.5
BAT-1575,96,2,2023-07-05,2023-06-05,2025-06-04,24,1,208.5
BAT-1576,97,5,2023-11-29,2023-10-30,2024-10-29,21,1,136.5
BAT-1577,97,2,2023-11-01,2023-10-02,2024-10-01,21,1,136.5
BAT-1578,97,5,2023-10-02,2023-09-02,2024-09-01,21,1,136.5
BAT-1579,97,2,2023-09-04,2023-08-05,2024-08-04,21,1,136.5
BAT-1580,97,4,2023-08-04,2023-07-05,2024-07-04,21,1,136.5
BAT-1581,97,3,2023-07-06,2023-06-06,2024-06-05,21,1,136.5
BAT-1582,98,3,2023-12-03,2023-11-03,2024-11-02,23,1,247.5
BAT-1583,98,4,2023-10-30,2023-09-30,2024-09-29,23,1,247.5
BAT-1584,98,4,2023-10-04,2023-09-04,2024-09-03,23,1,247.5
BAT-1585,98,2,2023-09-03,2023-08-04,2024-08-03,23,1,247.5
BAT-1586,98,2,2023-08-02,2023-07-03,2024-07-02,23,1,247.5
BAT-1587,98,2,2023-07-03,2023-06-03,2024-06-02,23,1,247.5
BAT-1588,99,3,2023-12-03,2023-11-03,2024-11-02,15,0,222.0
BAT-1589,99,3,2023-11-01,2023-10-02,2024-10-01,15,0,222.0
BAT-1590,99,1,2023-10-02,2023-09-02,2024-09-01,15,0,222.0
BAT-1591,99,5,2023-08-31,2023-08-01,2024-07-31,15,0,222.0
BAT-1592,99,1,2023-08-05,2023-07-06,2024-07-05,15,0,222.0
BAT-1593,99,3,2023-07-03,2023-06-03,2024-06-02,15,0,222.0
BAT-1594,100,1,2023-12-01,2023-11-01,2024-04-29,29,1,144.0
BAT-1595,100,2,2023-11-02,2023-10-03,2024-03-31,29,1,144.0
BAT-1596,100,2,2023-10-02,2023-09-02,2024-02-29,29,1,144.0
BAT-1597,100,1,2023-09-04,2023-08-05,2024-02-01,29,1,144.0
BAT-1598,100,5,2023-08-01,2023-07-02,2023-12-29,29,1,144.0
BAT-1599,100,2,2023-07-06,2023-06-06,2023-12-03,29,1,144.0
BAT-1600,101,4,2023-11-29,2023-10-30,2025-04-27,33,1,591.75
BAT-1601,101,1,2023-11-02,2023-10-03,2025-03-31,33,1,591.75
BAT-1602,101,1,2023-10-03,2023-09-03,2025-03-01,33,1,591.75
BAT-1603,101,4,2023-09-03,2023-08-04,2025-01-30,33,1,591.75
BAT-1604,101,2,2023-08-04,2023-07-05,2024-12-31,33,1,591.75
BAT-1605,101,5,2023-07-03,2023-06-03,2024-11-29,33,1,591.75
BAT-1606,102,1,2023-12-02,2023-11-02,2025-11-01,41,2,499.5
BAT-1607,102,2,2023-11-03,2023-10-04,2025-10-03,41,2,499.5
BAT-1608,102,2,2023-10-01,2023-09-01,2025-08-31,41,2,499.5
BAT-1609,102,4,2023-08-31,2023-08-01,2025-07-31,41,2,499.5
BAT-1610,102,4,2023-08-01,2023-07-02,2025-07-01,41,2,499.5
BAT-1611,102,5,2023-07-05,2023-06-05,2025-06-04,41,2,499.5
BAT-1612,103,3,2023-11-30,2023-10-31,2025-04-28,51,2,781.5
BAT-1613,103,2,2023-11-03,2023-10-04,2025-04-01,51,2,781.5
BAT-1614,103,2,2023-10-02,2023-09-02,2025-02-28,51,2,781.5
BAT-1615,103,2,2023-09-03,2023-08-04,2025-01-30,51,2,781.5
BAT-1616,103,2,2023-08-03,2023-07-04,2024-12-30,51,2,781.5
BAT-1617,103,1,2023-07-06,2023-06-06,2024-12-02,51,2,781.5
BAT-1618,104,5,2023-12-03,2023-11-03,2024-11-02,16,0,382.5
BAT-1619,104,1,2023-10-30,2023-09-30,2024-09-29,16,0,382.5
BAT-1620,104,4,2023-10-02,2023-09-02,2024-09-01,16,0,382.5
BAT-1621,104,3,2023-09-04,2023-08-05,2024-08-04,16,0,382.5
BAT-1622,104,4,2023-08-03,2023-07-04,2024-07-03,16,0,382.5
BAT-1623,104,2,2023-07-03,2023-06-03,2024-06-02,16,0,382.5
BAT-1624,105,4,2023-12-03,2023-11-03,2024-11-02,39,1,928.5
BAT-1625,105,5,2023-11-01,2023-10-02,2024-10-01,39,1,928.5
BAT-1626,105,5,2023-10-04,2023-09-04,2024-09-03,39,1,928.5
BAT-1627,105,1,2023-09-01,2023-08-02,2024-08-01,39,1,928.5
BAT-1628,105,3,2023-08-01,2023-07-02,2024-07-01,39,1,928.5
BAT-1629,105,1,2023-07-03,2023-06-03,2024-06-02,39,1,928.5
BAT-1630,106,3,2023-12-03,2023-11-03,2026-11-02,43,2,694.5
BAT-1631,106,2,2023-11-02,2023-10-03,2026-10-02,43,2,694.5
BAT-1632,106,5,2023-10-02,2023-09-02,2026-09-01,43,2,694.5
BAT-1633,106,5,2023-09-03,2023-08-04,2026-08-03,43,2,694.5
BAT-1634,106,1,2023-08-04,2023-07-05,2026-07-04,43,2,694.5
BAT-1635,106,1,2023-07-02,2023-06-02,2026-06-01,43,2,694.5
BAT-1636,107,5,2023-12-03,2023-11-03,2026-11-02,23,1,229.5
BAT-1637,107,1,2023-10-30,2023-09-30,2026-09-29,23,1,229.5
BAT-1638,107,4,2023-10-01,2023-09-01,2026-08-31,23,1,229.5
BAT-1639,107,2,2023-09-01,2023-08-02,2026-08-01,23,1,229.5
BAT-1640,107,4,2023-08-01,2023-07-02,2026-07-01,23,1,229.5
BAT-1641,107,2,2023-07-06,2023-06-06,2026-06-05,23,1,229.5
BAT-1642,108,5,2023-11-30,2023-10-31,2024-10-30,52,2,897.75
BAT-1643,108,2,2023-10-31,2023-10-01,2024-09-30,52,2,897.75
BAT-1644,108,3,2023-10-03,2023-09-03,2024-09-02,52,2,897.75
BAT-1645,108,2,2023-09-04,2023-08-05,2024-08-04,52,2,897.75
BAT-1646,108,1,2023-08-02,2023-07-03,2024-07-02,52,2,897.75
BAT-1647,108,2,2023-07-06,2023-06-06,2024-06-05,52,2,897.75
BAT-1648,109,1,2023-11-29,2023-10-30,2025-10-29,75,3,2875.5
BAT-1649,109,2,2023-11-01,2023-10-02,2025-10-01,75,3,2875.5
BAT-1650,109,3,2023-10-02,2023-09-02,2025-09-01,75,3,2875.5
BAT-1651,109,1,2023-08-31,2023-08-01,2025-07-31,75,3,2875.5
BAT-1652,109,5,2023-08-04,2023-07-05,2025-07-04,75,3,2875.5
BAT-1653,109,5,2023-07-06,2023-06-06,2025-06-05,75,3,2875.5
BAT-1654,110,3,2023-11-30,2023-10-31,2024-10-30,66,3,1371.0
BAT-1655,110,4,2023-11-02,2023-10-03,2024-10-02,66,3,1371.0
BAT-1656,110,3,2023-10-04,2023-09-04,2024-09-03,66,3,1371.0
BAT-1657,110,2,2023-09-01,2023-08-02,2024-08-01,66,3,1371.0
BAT-1658,110,1,2023-08-05,2023-07-06,2024-07-05,66,3,1371.0
BAT-1659,110,4,2023-07-02,2023-06-02,2024-06-01,66,3,1371.0
BAT-1660,111,3,2023-12-02,2023-11-02,2025-11-01,37,1,658.5
BAT-1661,111,2,2023-11-02,2023-10-03,2025-10-02,37,1,658.5
BAT-1662,111,5,2023-09-30,2023-08-31,2025-08-30,37,1,658.5
BAT-1663,111,5,2023-09-03,2023-08-04,2025-08-03,37,1,658.5
BAT-1664,111,2,2023-08-05,2023-07-06,2025-07-05,37,1,658.5
BAT-1665,111,3,2023-07-05,2023-06-05,2025-06-04,37,1,658.5
BAT-1666,112,1,2023-12-01,2023-11-01,2025-04-29,52,2,855.75
BAT-1667,112,1,2023-10-30,2023-09-30,2025-03-28,52,2,855.75
BAT-1668,112,4,2023-10-03,2023-09-03,2025-03-01,52,2,855.75
BAT-1669,112,2,2023-09-01,2023-08-02,2025-01-28,52,2,855.75
BAT-1670,112,3,2023-08-01,2023-07-02,2024-12-28,52,2,855.75
BAT-1671,112,4,2023-07-02,2023-06-02,2024-11-28,52,2,855.75
BAT-1672,113,5,2023-12-01,2023-11-01,2025-04-29,47,2,777.75
BAT-1673,113,5,2023-11-02,2023-10-03,2025-03-31,47,2,777.75
BAT-1674,113,4,2023-10-01,2023-09-01,2025-02-27,47,2,777.75
BAT-1675,113,5,2023-09-03,2023-08-04,2025-01-30,47,2,777.75
BAT-1676,113,3,2023-08-05,2023-07-06,2025-01-01,47,2,777.75
BAT-1677,113,2,2023-07-05,2023-06-05,2024-12-01,47,2,777.75
BAT-1678,114,2,2023-12-02,2023-11-02,2025-11-01,65,3,1918.5
BAT-1679,114,2,2023-11-02,2023-10-03,2025-10-02,65,3,1918.5
BAT-1680,114,3,2023-10-01,2023-09-01,2025-08-31,65,3,1918.5
BAT-1681,114,2,2023-09-04,2023-08-05,2025-08-04,65,3,1918.5
BAT-1682,114,4,2023-08-03,2023-07-04,2025-07-03,65,3,1918.5
BAT-1683,114,2,2023-07-05,2023-06-05,2025-06-04,65,3,1918.5
BAT-1684,115,3,2023-12-02,2023-11-02,2026-11-01,25,1,189.75
BAT-1685,115,5,2023-11-03,2023-10-04,2026-10-03,25,1,189.75
BAT-1686,115,3,2023-10-02,2023-09-02,2026-09-01,25,1,189.75
BAT-1687,115,5,2023-09-02,2023-08-03,2026-08-02,25,1,189.75
BAT-1688,115,4,2023-08-03,2023-07-04,2026-07-03,25,1,189.75
BAT-1689,115,3,2023-07-06,2023-06-06,2026-06-05,25,1,189.75
BAT-1690,116,4,2023-11-30,2023-10-31,2024-04-28,37,1,279.75
