review_id,product_sk_id,customer_id,rating_stars,review_text,sentiment_score,return_reason_tag,review_date
4203,780,6000,4,Good value.,0.5,,2020-05-19
2550,1034,17719,4,"Good product, but delivery was slow.",0.5,,2020-05-19
3338,782,37996,4,Decent item for the price.,0.5,,2020-05-20
2471,14,41230,5,Best purchase ever.,1.0,,2020-05-20
1794,240,28868,1,Waste of money.,-1.0,Not as Described,2020-05-20
1777,410,5751,4,Solid performance.,0.5,,2020-05-20
4743,929,36741,5,Excellent quality.,1.0,,2020-05-21
830,70,2221,5,Five stars!,1.0,,2020-05-21
2140,898,39558,5,Five stars!,1.0,,2020-05-21
1327,91,12941,5,Excellent quality.,1.0,,2020-05-22
2768,364,46212,4,"Pretty good, does the job.",0.5,,2020-05-22
2420,760,27522,1,Do not buy!,-1.0,Late Delivery,2020-05-22
3128,561,21854,5,Will definitely buy again.,1.0,,2020-05-23
156,413,5134,5,Great value for money.,1.0,,2020-05-24
2106,475,5242,4,"Pretty good, does the job.",0.5,,2020-05-24
4584,1199,29341,3,"It's okay, not great.",0.0,,2020-05-25
145,652,43528,3,"It's okay, not great.",0.0,,2020-05-25
333,747,22880,5,Great value for money.,1.0,,2020-05-26
2305,962,32820,5,Great value for money.,1.0,,2020-05-27
723,857,42451,4,Solid performance.,0.5,,2020-05-27
1522,32,16021,4,"Pretty good, does the job.",0.5,,2020-05-27
1018,672,36449,5,Best purchase ever.,1.0,,2020-05-27
527,148,42239,5,"Fast shipping, product as described.",1.0,,2020-05-27
3395,171,37065,5,Works perfectly.,1.0,,2020-05-28
4022,991,17126,5,"Fast shipping, product as described.",1.0,,2020-05-28
4794,218,4886,5,Excellent quality.,1.0,,2020-05-29
884,1101,44829,5,Absolutely love it!,1.0,,2020-05-29
993,967,37470,5,Works perfectly.,1.0,,2020-05-29
820,351,18958,3,Average quality.,0.0,,2020-05-30
4370,171,2701,1,Waste of money.,-1.0,Wrong Item,2020-05-30
4698,505,21518,4,Decent item for the price.,0.5,,2020-05-30
2389,185,32540,5,Exceeded my expectations.,1.0,,2020-05-31
4265,749,37689,5,Great value for money.,1.0,,2020-05-31
3500,616,47372,5,"Fast shipping, product as described.",1.0,,2020-05-31
155,37,28187,4,Satisfied with the purchase.,0.5,,2020-05-31
4587,926,7926,5,Highly recommended.,1.0,,2020-05-31
4917,86,10824,2,Below average.,-0.5,Not as Described,2020-06-01
4396,500,22422,1,Complete scam.,-1.0,Damaged,2020-06-01
1015,810,42683,3,Packaging was damaged.,0.0,,2020-06-02
2428,1132,31207,5,Excellent quality.,1.0,,2020-06-02
3136,730,2537,4,Decent item for the price.,0.5,,2020-06-02
2525,1218,10832,4,Solid performance.,0.5,,2020-06-02
2590,709,39227,5,Best purchase ever.,1.0,,2020-06-02
3975,289,38643,4,Satisfied with the purchase.,0.5,,2020-06-03
1587,257,3646,2,Not as advertised.,-0.5,Wrong Item,2020-06-03
2232,600,10273,5,Will definitely buy again.,1.0,,2020-06-03
3094,1113,21101,4,"Pretty good, does the job.",0.5,,2020-06-04
907,487,17603,1,Terrible experience.,-1.0,Wrong Item,2020-06-05
4231,941,11319,5,Best purchase ever.,1.0,,2020-06-05
4620,786,13873,5,Absolutely love it!,1.0,,2020-06-05
4907,1107,20435,5,Five stars!,1.0,,2020-06-06
625,835,3892,5,Works perfectly.,1.0,,2020-06-06
2304,722,18232,5,Will definitely buy again.,1.0,,2020-06-06
2961,727,34337,5,Best purchase ever.,1.0,,2020-06-06
3076,1222,5693,5,Works perfectly.,1.0,,2020-06-07
1942,954,48304,4,Satisfied with the purchase.,0.5,,2020-06-07
952,1183,2623,5,Will definitely buy again.,1.0,,2020-06-08
3321,1134,25783,3,"It's okay, not great.",0.0,,2020-06-08
1333,191,12259,4,Solid performance.,0.5,,2020-06-08
2624,212,14157,5,Exceeded my expectations.,1.0,,2020-06-08
2727,923,21626,4,Good value.,0.5,,2020-06-09
4882,1150,49243,5,Great value for money.,1.0,,2020-06-09
2070,912,49638,4,Good value.,0.5,,2020-06-10
1362,625,49607,4,Solid performance.,0.5,,2020-06-11
3047,208,5659,1,Do not buy!,-1.0,Quality Issue,2020-06-11
4562,177,41909,2,Poor quality material.,-0.5,Quality Issue,2020-06-11
773,109,33879,4,"Nice, but expected slightly better quality.",0.5,,2020-06-11
3496,128,29003,5,Best purchase ever.,1.0,,2020-06-13
4980,443,42586,2,Below average.,-0.5,Damaged,2020-06-14
4167,1241,32284,3,Packaging was damaged.,0.0,,2020-06-14
442,1056,39596,5,Highly recommended.,1.0,,2020-06-14
2448,698,25015,4,Good value.,0.5,,2020-06-15
4147,1240,3493,4,"Pretty good, does the job.",0.5,,2020-06-15
3370,293,28425,5,"Fast shipping, product as described.",1.0,,2020-06-16
2789,421,4862,5,Will definitely buy again.,1.0,,2020-06-16
3276,672,40801,5,"Fast shipping, product as described.",1.0,,2020-06-16
4015,330,12866,5,Best purchase ever.,1.0,,2020-06-17
790,709,34171,5,Five stars!,1.0,,2020-06-17
4276,134,34203,5,Five stars!,1.0,,2020-06-18
1549,315,31912,5,Works perfectly.,1.0,,2020-06-18
4033,632,5923,1,Terrible experience.,-1.0,Quality Issue,2020-06-18
147,1060,19698,5,Excellent quality.,1.0,,2020-06-18
3019,29,10616,4,"Pretty good, does the job.",0.5,,2020-06-19
2706,373,12473,5,Absolutely love it!,1.0,,2020-06-19
3576,198,27529,3,"Does the job, but nothing special.",0.0,,2020-06-19
2839,359,16007,5,Absolutely love it!,1.0,,2020-06-20
997,678,49527,5,Excellent quality.,1.0,,2020-06-20
4067,548,14451,5,"Fast shipping, product as described.",1.0,,2020-06-20
3796,459,32417,2,Not as advertised.,-0.5,Quality Issue,2020-06-20
3695,1218,5245,4,"Pretty good, does the job.",0.5,,2020-06-20
2747,1075,8596,5,Great value for money.,1.0,,2020-06-20
289,412,12899,5,Will definitely buy again.,1.0,,2020-06-20
4509,208,1342,5,Great value for money.,1.0,,2020-06-21
4871,556,41580,3,"It's okay, not great.",0.0,,2020-06-21
2256,160,13901,5,Great value for money.,1.0,,2020-06-21
4234,724,41897,3,You get what you pay for.,0.0,,2020-06-21
4116,631,3699,2,Below average.,-0.5,Not as Described,2020-06-21
3924,991,25325,5,Highly recommended.,1.0,,2020-06-21
1212,826,36205,4,"Nice, but expected slightly better quality.",0.5,,2020-06-22
4529,769,18585,5,Absolutely love it!,1.0,,2020-06-22
4144,301,34234,4,"Pretty good, does the job.",0.5,,2020-06-22
1800,406,15339,1,Arrived broken.,-1.0,Late Delivery,2020-06-22
2464,22,22242,5,Five stars!,1.0,,2020-06-23
1848,469,38220,1,Customer service was unhelpful.,-1.0,Not as Described,2020-06-23
877,1189,16007,2,Not as advertised.,-0.5,Late Delivery,2020-06-23
1326,477,49515,5,Will definitely buy again.,1.0,,2020-06-23
150,10,13634,5,Best purchase ever.,1.0,,2020-06-23
1007,968,27741,4,"Good product, but delivery was slow.",0.5,,2020-06-24
181,885,7332,5,"Fast shipping, product as described.",1.0,,2020-06-24
1060,1122,36092,5,Best purchase ever.,1.0,,2020-06-25
3972,1224,17478,5,Will definitely buy again.,1.0,,2020-06-25
3809,1153,39437,4,"Pretty good, does the job.",0.5,,2020-06-25
1822,611,5133,5,Will definitely buy again.,1.0,,2020-06-25
4363,1013,29750,5,Works perfectly.,1.0,,2020-06-25
2494,1175,46223,4,Good value.,0.5,,2020-06-26
2716,1059,22982,3,Average quality.,0.0,,2020-06-26
161,1150,17460,5,Great value for money.,1.0,,2020-06-26
2048,179,7676,5,Absolutely love it!,1.0,,2020-06-27
1865,793,29664,5,Best purchase ever.,1.0,,2020-06-27
2698,436,15713,5,Great value for money.,1.0,,2020-06-27
4960,477,3871,5,Highly recommended.,1.0,,2020-06-27
1869,358,22836,1,Arrived broken.,-1.0,Late Delivery,2020-06-27
2613,1088,38357,5,Will definitely buy again.,1.0,,2020-06-27
4000,1233,9308,2,Poor quality material.,-0.5,Wrong Item,2020-06-27
584,656,33879,3,Mixed feelings.,0.0,,2020-06-27
425,1042,39124,4,Good value.,0.5,,2020-06-28
4482,721,27891,5,Absolutely love it!,1.0,,2020-06-28
860,46,6030,4,Good value.,0.5,,2020-06-29
787,123,7049,5,Exceeded my expectations.,1.0,,2020-06-29
1271,221,36637,5,Best purchase ever.,1.0,,2020-06-30
2135,529,13506,4,Good value.,0.5,,2020-06-30
3973,638,37611,5,Works perfectly.,1.0,,2020-06-30
1197,29,22187,5,Excellent quality.,1.0,,2020-06-30
3032,86,33726,5,"Fast shipping, product as described.",1.0,,2020-06-30
727,571,26148,1,Arrived broken.,-1.0,Late Delivery,2020-06-30
1935,806,23382,5,Five stars!,1.0,,2020-07-01
1221,211,24273,5,Absolutely love it!,1.0,,2020-07-02
3013,1219,8596,5,Highly recommended.,1.0,,2020-07-02
2344,306,43273,5,"Fast shipping, product as described.",1.0,,2020-07-03
3657,681,44457,5,Best purchase ever.,1.0,,2020-07-03
524,1033,47073,1,Terrible experience.,-1.0,Quality Issue,2020-07-03
1647,642,12145,5,Works perfectly.,1.0,,2020-07-04
3225,342,36637,5,Best purchase ever.,1.0,,2020-07-05
4477,1147,49931,2,Stopped working after a week.,-0.5,Not as Described,2020-07-05
3905,234,9632,5,"Fast shipping, product as described.",1.0,,2020-07-05
2179,680,10352,5,Excellent quality.,1.0,,2020-07-05
4364,5,30491,4,Good value.,0.5,,2020-07-06
3631,415,21838,3,You get what you pay for.,0.0,,2020-07-06
1234,497,18835,5,Highly recommended.,1.0,,2020-07-06
3003,1242,25357,4,Solid performance.,0.5,,2020-07-07
2197,500,15526,4,Solid performance.,0.5,,2020-07-07
1341,558,47571,4,Satisfied with the purchase.,0.5,,2020-07-07
1127,665,3951,1,Terrible experience.,-1.0,Quality Issue,2020-07-07
4003,342,4579,5,Works perfectly.,1.0,,2020-07-08
3140,1024,7702,1,Customer service was unhelpful.,-1.0,Not as Described,2020-07-08
2616,832,30591,5,Great value for money.,1.0,,2020-07-09
4597,291,4745,2,Stopped working after a week.,-0.5,Quality Issue,2020-07-09
3722,459,28202,5,Highly recommended.,1.0,,2020-07-09
2049,654,37601,5,Five stars!,1.0,,2020-07-09
3152,566,33852,5,Highly recommended.,1.0,,2020-07-09
4639,113,20613,1,Complete scam.,-1.0,Damaged,2020-07-10
4162,1133,24260,4,Satisfied with the purchase.,0.5,,2020-07-10
4730,636,9115,1,Customer service was unhelpful.,-1.0,Quality Issue,2020-07-10
1914,447,12562,2,Not as advertised.,-0.5,Quality Issue,2020-07-10
3718,150,35202,5,Absolutely love it!,1.0,,2020-07-11
2334,666,37144,3,Mixed feelings.,0.0,,2020-07-11
670,157,28836,1,Worst product I've bought.,-1.0,Damaged,2020-07-12
4902,668,7033,4,Solid performance.,0.5,,2020-07-12
3058,1229,39265,1,Customer service was unhelpful.,-1.0,Not as Described,2020-07-12
4390,34,35959,4,Solid performance.,0.5,,2020-07-12
3514,1051,35202,5,Best purchase ever.,1.0,,2020-07-13
100,1094,18643,2,Stopped working after a week.,-0.5,Not as Described,2020-07-13
3507,310,35392,5,Highly recommended.,1.0,,2020-07-13
2042,672,37298,4,"Nice, but expected slightly better quality.",0.5,,2020-07-13
1064,1097,32666,4,Good value.,0.5,,2020-07-13
4589,1229,16683,5,Exceeded my expectations.,1.0,,2020-07-13
3957,353,45053,5,Best purchase ever.,1.0,,2020-07-13
363,369,49938,5,"Fast shipping, product as described.",1.0,,2020-07-14
1502,738,15814,5,"Fast shipping, product as described.",1.0,,2020-07-14
3322,736,28042,1,Worst product I've bought.,-1.0,Late Delivery,2020-07-14
614,1232,35117,3,You get what you pay for.,0.0,,2020-07-14
3638,899,23645,3,"It's okay, not great.",0.0,,2020-07-15
4527,1070,29512,1,Customer service was unhelpful.,-1.0,Wrong Item,2020-07-16
3610,301,36637,1,Complete scam.,-1.0,Damaged,2020-07-16
3568,22,33831,5,Great value for money.,1.0,,2020-07-16
3715,388,41674,1,Complete scam.,-1.0,Late Delivery,2020-07-16
2489,632,21193,1,Worst product I've bought.,-1.0,Quality Issue,2020-07-16
1144,1212,2358,1,Complete scam.,-1.0,Quality Issue,2020-07-16
1443,1061,33043,5,Exceeded my expectations.,1.0,,2020-07-16
595,723,31932,4,"Nice, but expected slightly better quality.",0.5,,2020-07-17
4384,1152,20432,4,"Pretty good, does the job.",0.5,,2020-07-17
1674,574,10686,5,Works perfectly.,1.0,,2020-07-18
1113,243,27680,5,Highly recommended.,1.0,,2020-07-18
3096,807,1209,4,Good value.,0.5,,2020-07-18
4505,699,27812,5,Absolutely love it!,1.0,,2020-07-19
222,971,25894,4,"Nice, but expected slightly better quality.",0.5,,2020-07-19
4740,348,7818,1,Complete scam.,-1.0,Quality Issue,2020-07-19
2263,862,7664,5,Exceeded my expectations.,1.0,,2020-07-19
439,625,39285,5,Great value for money.,1.0,,2020-07-19
1178,403,25395,5,Absolutely love it!,1.0,,2020-07-19
3530,114,20332,1,Waste of money.,-1.0,Wrong Item,2020-07-19
129,126,27833,5,Exceeded my expectations.,1.0,,2020-07-19
4466,906,22482,5,Great value for money.,1.0,,2020-07-21
774,460,15865,5,Excellent quality.,1.0,,2020-07-21
1594,5,42891,5,Excellent quality.,1.0,,2020-07-21
3046,998,13650,5,Highly recommended.,1.0,,2020-07-22
369,336,20671,4,Satisfied with the purchase.,0.5,,2020-07-22
2925,672,24912,5,Highly recommended.,1.0,,2020-07-22
1194,476,22912,4,Solid performance.,0.5,,2020-07-22
3632,1027,17268,5,Will definitely buy again.,1.0,,2020-07-22
4549,43,22022,5,"Fast shipping, product as described.",1.0,,2020-07-22
456,671,46887,4,Satisfied with the purchase.,0.5,,2020-07-23
1948,287,12894,5,Absolutely love it!,1.0,,2020-07-23
4055,1120,46771,4,Solid performance.,0.5,,2020-07-24
2238,722,39337,5,Best purchase ever.,1.0,,2020-07-24
1422,515,38704,1,Do not buy!,-1.0,Late Delivery,2020-07-24
373,1071,38888,1,Customer service was unhelpful.,-1.0,Damaged,2020-07-25
3836,363,47885,5,Exceeded my expectations.,1.0,,2020-07-25
4815,1201,38023,3,You get what you pay for.,0.0,,2020-07-25
957,393,36354,5,Best purchase ever.,1.0,,2020-07-25
3348,1247,31217,2,Would not recommend.,-0.5,Wrong Item,2020-07-25
2692,149,45000,3,Packaging was damaged.,0.0,,2020-07-26
1021,514,1814,5,Highly recommended.,1.0,,2020-07-26
1826,897,40138,5,Exceeded my expectations.,1.0,,2020-07-26
557,1034,43182,4,"Good product, but delivery was slow.",0.5,,2020-07-27
2243,218,43564,5,Best purchase ever.,1.0,,2020-07-27
5000,1140,20227,5,Will definitely buy again.,1.0,,2020-07-27
3266,686,17329,5,"Fast shipping, product as described.",1.0,,2020-07-28
3088,460,41024,5,Highly recommended.,1.0,,2020-07-28
823,286,26778,5,Best purchase ever.,1.0,,2020-07-28
1592,1002,21331,4,"Pretty good, does the job.",0.5,,2020-07-29
2195,289,21693,5,Best purchase ever.,1.0,,2020-07-29
3123,73,46182,4,"Nice, but expected slightly better quality.",0.5,,2020-07-29
2328,1088,25583,4,"Pretty good, does the job.",0.5,,2020-07-29
2823,1206,6403,5,Absolutely love it!,1.0,,2020-07-30
3206,784,18454,4,Solid performance.,0.5,,2020-07-30
4737,348,24502,4,Decent item for the price.,0.5,,2020-07-30
1226,168,44754,5,"Fast shipping, product as described.",1.0,,2020-07-30
4537,967,34141,3,You get what you pay for.,0.0,,2020-07-30
2621,688,16757,5,Exceeded my expectations.,1.0,,2020-07-30
2118,1092,37857,5,Excellent quality.,1.0,,2020-07-31
2979,180,25353,5,Five stars!,1.0,,2020-07-31
3343,547,36383,5,Five stars!,1.0,,2020-08-01
598,1167,45987,2,Poor quality material.,-0.5,Late Delivery,2020-08-01
2771,435,24370,3,"Does the job, but nothing special.",0.0,,2020-08-01
4360,367,18740,4,Satisfied with the purchase.,0.5,,2020-08-02
1868,1076,7474,5,Works perfectly.,1.0,,2020-08-02
321,1165,34989,5,Will definitely buy again.,1.0,,2020-08-02
2526,410,25977,5,Exceeded my expectations.,1.0,,2020-08-03
168,525,16472,5,Works perfectly.,1.0,,2020-08-03
3949,1241,33428,3,You get what you pay for.,0.0,,2020-08-03
1072,878,48554,5,Exceeded my expectations.,1.0,,2020-08-03
3737,1008,26022,5,Absolutely love it!,1.0,,2020-08-04
4072,78,36734,2,Would not recommend.,-0.5,Quality Issue,2020-08-04
4302,1140,28282,4,"Pretty good, does the job.",0.5,,2020-08-05
1909,27,1241,1,Waste of money.,-1.0,Late Delivery,2020-08-05
2473,956,35374,5,Best purchase ever.,1.0,,2020-08-05
838,163,22482,4,"Nice, but expected slightly better quality.",0.5,,2020-08-06
4225,1140,43350,5,Great value for money.,1.0,,2020-08-07
2628,628,35389,5,"Fast shipping, product as described.",1.0,,2020-08-07
4672,177,24381,3,"It's okay, not great.",0.0,,2020-08-07
3146,1093,13017,2,Disappointed.,-0.5,Wrong Item,2020-08-07
4035,1034,7129,2,Disappointed.,-0.5,Late Delivery,2020-08-08
317,649,46993,5,Exceeded my expectations.,1.0,,2020-08-08
2644,508,43156,3,"Does the job, but nothing special.",0.0,,2020-08-08
1506,571,37179,4,Decent item for the price.,0.5,,2020-08-09
4993,286,34989,5,"Fast shipping, product as described.",1.0,,2020-08-10
1746,967,1672,5,"Fast shipping, product as described.",1.0,,2020-08-11
2206,1071,30348,3,Mixed feelings.,0.0,,2020-08-11
3642,1005,27271,4,"Good product, but delivery was slow.",0.5,,2020-08-11
1481,376,20286,4,Decent item for the price.,0.5,,2020-08-11
2878,545,20150,1,Complete scam.,-1.0,Quality Issue,2020-08-11
2508,1211,46652,5,Absolutely love it!,1.0,,2020-08-11
925,379,49830,2,Stopped working after a week.,-0.5,Late Delivery,2020-08-12
604,1110,25120,5,Great value for money.,1.0,,2020-08-12
4851,24,39176,2,Below average.,-0.5,Quality Issue,2020-08-12
1119,1040,17190,5,Absolutely love it!,1.0,,2020-08-13
445,839,24130,4,"Pretty good, does the job.",0.5,,2020-08-13
1903,1233,3653,4,"Good product, but delivery was slow.",0.5,,2020-08-13
223,1127,7484,3,You get what you pay for.,0.0,,2020-08-14
3885,561,44079,5,Absolutely love it!,1.0,,2020-08-14
3362,446,32482,4,"Nice, but expected slightly better quality.",0.5,,2020-08-14
4530,834,7097,5,Works perfectly.,1.0,,2020-08-14
2123,464,3404,5,Exceeded my expectations.,1.0,,2020-08-15
1513,964,38380,5,Absolutely love it!,1.0,,2020-08-15
3057,598,15556,5,Great value for money.,1.0,,2020-08-15
345,1131,13447,5,Great value for money.,1.0,,2020-08-16
4522,885,41858,4,"Pretty good, does the job.",0.5,,2020-08-16
2946,365,40109,4,Solid performance.,0.5,,2020-08-16
794,504,34441,4,"Pretty good, does the job.",0.5,,2020-08-16
3575,179,23459,5,Absolutely love it!,1.0,,2020-08-17
1967,726,29920,5,Best purchase ever.,1.0,,2020-08-17
3284,865,41222,5,Exceeded my expectations.,1.0,,2020-08-17
1923,1096,10559,5,Five stars!,1.0,,2020-08-18
2174,785,33218,5,Works perfectly.,1.0,,2020-08-18
1423,370,29930,2,Stopped working after a week.,-0.5,Damaged,2020-08-18
1961,1133,15617,5,Will definitely buy again.,1.0,,2020-08-18
596,49,41195,1,Worst product I've bought.,-1.0,Damaged,2020-08-19
4579,481,17689,5,Will definitely buy again.,1.0,,2020-08-19
4855,8,8627,5,Exceeded my expectations.,1.0,,2020-08-19
3235,270,47249,5,Great value for money.,1.0,,2020-08-20
4066,417,34922,2,Disappointed.,-0.5,Quality Issue,2020-08-20
1250,1044,26297,5,Will definitely buy again.,1.0,,2020-08-21
3040,473,10657,5,Highly recommended.,1.0,,2020-08-21
4648,459,41040,3,"Does the job, but nothing special.",0.0,,2020-08-21
3320,630,45308,5,Absolutely love it!,1.0,,2020-08-21
4175,73,7599,5,Best purchase ever.,1.0,,2020-08-21
2365,508,4335,5,Best purchase ever.,1.0,,2020-08-22
2456,183,19643,4,Solid performance.,0.5,,2020-08-22
295,306,2153,2,Stopped working after a week.,-0.5,Not as Described,2020-08-23
1994,223,45769,5,Excellent quality.,1.0,,2020-08-23
1412,892,20036,5,Best purchase ever.,1.0,,2020-08-23
3573,1143,8875,5,Five stars!,1.0,,2020-08-23
853,344,20770,3,"Does the job, but nothing special.",0.0,,2020-08-23
915,829,6081,4,Solid performance.,0.5,,2020-08-24
270,666,21587,5,Five stars!,1.0,,2020-08-24
3912,410,6945,5,Absolutely love it!,1.0,,2020-08-24
1908,977,22279,5,Exceeded my expectations.,1.0,,2020-08-24
4128,1224,35120,4,Solid performance.,0.5,,2020-08-24
2889,410,49992,3,"Does the job, but nothing special.",0.0,,2020-08-24
4735,1099,19436,4,"Nice, but expected slightly better quality.",0.5,,2020-08-24
1149,407,49830,5,Highly recommended.,1.0,,2020-08-25
4955,718,32283,5,Exceeded my expectations.,1.0,,2020-08-25
4756,739,11616,1,Arrived broken.,-1.0,Wrong Item,2020-08-25
2426,911,23794,5,"Fast shipping, product as described.",1.0,,2020-08-26
1750,930,31527,5,Five stars!,1.0,,2020-08-26
2918,849,44768,5,Five stars!,1.0,,2020-08-27
2743,459,22457,5,Highly recommended.,1.0,,2020-08-28
209,1103,29337,5,Absolutely love it!,1.0,,2020-08-28
810,281,40136,2,Would not recommend.,-0.5,Not as Described,2020-08-28
1019,1012,24198,5,Absolutely love it!,1.0,,2020-08-29
4343,758,22705,4,"Good product, but delivery was slow.",0.5,,2020-08-30
3964,50,23459,5,"Fast shipping, product as described.",1.0,,2020-08-30
170,968,39189,5,Highly recommended.,1.0,,2020-08-30
3672,166,20016,5,Best purchase ever.,1.0,,2020-08-30
1879,973,1095,4,"Nice, but expected slightly better quality.",0.5,,2020-08-31
3641,609,37189,5,Will definitely buy again.,1.0,,2020-08-31
1850,70,34397,5,Highly recommended.,1.0,,2020-08-31
