product_sk_id,sku_code,product_name_en,product_name_bn,brand_id,category_id,barcode_ean,uom,pack_size_value,pack_size_unit,mrp_bdt,vat_percentage,shelf_life_days,storage_type,is_perishable,is_private_label,launch_date,product_status
146,LEN-0146,Nescafe Lentils Thousand 1kg Pack,বাংলা পণ্য - 146,19,4,6.2269E+12,1kg Pack,1,Unit,357,15,156,Ambient,FALSE,FALSE,9/11/2020,Active
147,LEN-0147,Lifebuoy Lentils Relate 1kg Pack,বাংলা পণ্য - 147,4,4,4.38721E+12,1kg Pack,1,Unit,280,15,644,Ambient,FALSE,FALSE,4/27/2021,Active
148,TEA-0148,Maggi Tea/Coffee Traditional Jar,বাংলা পণ্য - 148,15,13,4.4942E+12,Jar,1,Unit,825,15,136,Ambient,FALSE,FALSE,9/30/2020,Active
149,TEA-0149,Rupchanda Tea/Coffee Property Jar,বাংলা পণ্য - 149,1,13,4.38409E+12,Jar,1,Unit,1062,15,117,Ambient,FALSE,FALSE,8/19/2023,Active
150,RIC-0150,BGB Rice Wind 25kg Bag,বাংলা পণ্য - 150,21,2,3.68507E+12,25kg Bag,1,Unit,1838,15,311,Ambient,FALSE,TRUE,5/17/2020,Active
151,WIP-0151,Rin Wipes Race Pack,বাংলা পণ্য - 151,2,7,1.03187E+12,Pack,1,Unit,309,15,560,Ambient,FALSE,FALSE,6/12/2020,Active
152,OIL-0152,Marks Oil Eye 5L Jar,বাংলা পণ্য - 152,4,1,4.5662E+12,5L Jar,1,Unit,1105,15,159,Ambient,TRUE,FALSE,1/23/2023,Active
153,LEN-0153,Rin Lentils Go 1kg Pack,বাংলা পণ্য - 153,19,4,0434010265577,1kg Pack,1,Unit,250,15,447,Ambient,FALSE,FALSE,8/10/2021,Active
154,LEN-0154,ACI Lentils Run 1kg Pack,বাংলা পণ্য - 154,18,4,4.75666E+12,1kg Pack,1,Unit,138,15,394,Ambient,FALSE,FALSE,4/12/2021,Active
155,TEA-0155,Pran Tea/Coffee Because Jar,বাংলা পণ্য - 155,16,13,0506859023301,Jar,1,Unit,483,15,129,Ambient,FALSE,FALSE,8/8/2022,Active
156,DET-0156,BGB Detergent Step 3kg Bag,বাংলা পণ্য - 156,21,11,4.62147E+12,3kg Bag,1,Unit,864,15,592,Ambient,FALSE,TRUE,8/13/2023,Active
157,RIC-0157,Pran Rice Third 25kg Bag,বাংলা পণ্য - 157,13,2,7.30534E+12,25kg Bag,1,Unit,1757,15,401,Ambient,FALSE,FALSE,4/19/2020,Active
158,RIC-0158,Rupchanda Rice Prove 25kg Bag,বাংলা পণ্য - 158,2,2,6.2931E+12,25kg Bag,1,Unit,3638,15,119,Ambient,FALSE,FALSE,8/26/2023,Active
159,SPI-0159,Rin Spices Thousand 500g Jar,বাংলা পণ্য - 159,8,3,0661690367059,500g Jar,1,Unit,613,15,226,Ambient,FALSE,FALSE,6/14/2022,Active
160,TEA-0160,Wheel Tea/Coffee Artist Jar,বাংলা পণ্য - 160,17,13,4.11798E+12,Jar,1,Unit,583,15,340,Ambient,FALSE,FALSE,6/12/2022,Active
161,BAB-0161,Dano Baby Food Feel Tin,বাংলা পণ্য - 161,8,6,6.70996E+12,Tin,1,Unit,1993,15,535,Ambient,FALSE,FALSE,7/9/2023,Active
162,CLE-0162,Harpic Cleaning Authority Combo,বাংলা পণ্য - 162,20,12,2.29831E+12,Combo,1,Unit,443,15,685,Ambient,FALSE,FALSE,12/3/2021,Active
163,BAB-0163,Parachute Baby Food Time Tin,বাংলা পণ্য - 163,14,6,9.88824E+12,Tin,1,Unit,1748,15,448,Ambient,FALSE,FALSE,2/24/2023,Active
164,JUI-0164,Parachute Juices Including 1L Carton,বাংলা পণ্য - 164,6,14,8.62748E+12,1L Carton,1,Unit,314,15,447,Ambient,TRUE,FALSE,4/10/2020,Active
165,DET-0165,Harpic Detergent Way 3kg Bag,বাংলা পণ্য - 165,9,11,5.47595E+12,3kg Bag,1,Unit,674,15,442,Ambient,FALSE,FALSE,8/25/2023,Active
166,WIP-0166,Bombay Sweets Wipes Civil Pack,বাংলা পণ্য - 166,11,7,1.15678E+12,Pack,1,Unit,321,15,281,Ambient,FALSE,FALSE,10/10/2020,Active
167,SOA-0167,Lifebuoy Soap Yourself Bundle Pack,বাংলা পণ্য - 167,1,10,4.64914E+12,Bundle Pack,1,Unit,218,15,141,Ambient,FALSE,FALSE,3/8/2021,Active
168,DIA-0168,Ispahani Diapers Religious Jumbo Pack,বাংলা পণ্য - 168,3,5,2.31596E+12,Jumbo Pack,1,Unit,2778,15,477,Ambient,FALSE,FALSE,10/2/2023,Active
169,SHA-0169,BGB Shampoo Ready Bottle,বাংলা পণ্য - 169,21,8,9.15181E+12,Bottle,1,Unit,437,15,108,Ambient,FALSE,TRUE,11/3/2023,Active
170,BAB-0170,Teer Baby Food Less Tin,বাংলা পণ্য - 170,14,6,9.04645E+12,Tin,1,Unit,2231,15,286,Ambient,FALSE,FALSE,5/25/2021,Active
171,RIC-0171,BGB Rice Billion 25kg Bag,বাংলা পণ্য - 171,21,2,9.39428E+12,25kg Bag,1,Unit,3194,15,590,Ambient,FALSE,TRUE,11/5/2021,Active
172,TEA-0172,Marks Tea/Coffee Strategy Jar,বাংলা পণ্য - 172,18,13,8.90099E+12,Jar,1,Unit,959,15,410,Ambient,FALSE,FALSE,4/23/2021,Active
173,BAB-0173,Lifebuoy Baby Food Trade Tin,বাংলা পণ্য - 173,1,6,1.66612E+12,Tin,1,Unit,1917,15,275,Ambient,FALSE,FALSE,1/4/2020,Active
174,JUI-0174,Teer Juices It 1L Carton,বাংলা পণ্য - 174,9,14,7.08059E+12,1L Carton,1,Unit,208,15,248,Ambient,TRUE,FALSE,8/25/2022,Active
175,LEN-0175,Teer Lentils Raise 1kg Pack,বাংলা পণ্য - 175,3,4,7.79572E+12,1kg Pack,1,Unit,351,15,252,Ambient,FALSE,FALSE,5/9/2020,Active
176,RIC-0176,Lifebuoy Rice History 25kg Bag,বাংলা পণ্য - 176,11,2,1.86176E+12,25kg Bag,1,Unit,3024,15,359,Ambient,FALSE,FALSE,12/2/2022,Active
177,SKI-0177,Nescafe Skin Care Force Jar,বাংলা পণ্য - 177,5,9,9.47642E+12,Jar,1,Unit,882,15,454,Ambient,FALSE,FALSE,10/8/2020,Active
178,DET-0178,BGB Detergent Him 3kg Bag,বাংলা পণ্য - 178,21,11,1.9901E+12,3kg Bag,1,Unit,798,15,150,Ambient,FALSE,TRUE,7/21/2023,Active
179,SOA-0179,BGB Soap Center Bundle Pack,বাংলা পণ্য - 179,21,10,2.77709E+12,Bundle Pack,1,Unit,506,15,297,Ambient,FALSE,TRUE,9/24/2020,Active
180,DET-0180,Bashundhara Detergent Easy 3kg Bag,বাংলা পণ্য - 180,13,11,9.55434E+12,3kg Bag,1,Unit,1025,15,458,Ambient,FALSE,FALSE,9/11/2022,Active
181,LEN-0181,Knorr Lentils Above 1kg Pack,বাংলা পণ্য - 181,7,4,1.15577E+12,1kg Pack,1,Unit,334,15,149,Ambient,FALSE,FALSE,8/25/2022,Active
182,RIC-0182,Maggi Rice Offer 25kg Bag,বাংলা পণ্য - 182,20,2,5.53238E+12,25kg Bag,1,Unit,2700,15,537,Ambient,FALSE,FALSE,1/11/2021,Active
183,SPI-0183,Harpic Spices Buy 500g Jar,বাংলা পণ্য - 183,6,3,7.52523E+12,500g Jar,1,Unit,428,15,643,Ambient,FALSE,FALSE,2/21/2023,Active
184,DET-0184,BGB Detergent Democratic 3kg Bag,বাংলা পণ্য - 184,21,11,9.57966E+12,3kg Bag,1,Unit,1290,15,468,Ambient,FALSE,TRUE,10/9/2023,Active
185,TEA-0185,Teer Tea/Coffee Dog Jar,বাংলা পণ্য - 185,5,13,5.00646E+12,Jar,1,Unit,1111,15,378,Ambient,FALSE,FALSE,8/10/2022,Active
186,SOA-0186,BGB Sweets Soap Wait Bundle Pack,বাংলা পণ্য - 186,21,10,4.07829E+12,Bundle Pack,1,Unit,514,15,541,Ambient,FALSE,TRUE,3/8/2023,Active
187,JUI-0187,Rupchanda Juices Couple 1L Carton,বাংলা পণ্য - 187,14,14,9.37063E+12,1L Carton,1,Unit,299,15,462,Ambient,TRUE,FALSE,3/24/2022,Active
188,TEA-0188,Lifebuoy Tea/Coffee As Jar,বাংলা পণ্য - 188,2,13,5.58226E+12,Jar,1,Unit,677,15,468,Ambient,FALSE,FALSE,8/12/2023,Active
189,SKI-0189,Dano Skin Care Again Jar,বাংলা পণ্য - 189,14,9,1.15327E+12,Jar,1,Unit,572,15,686,Ambient,FALSE,FALSE,1/10/2022,Active
190,SKI-0190,Lifebuoy Skin Care Wish Jar,বাংলা পণ্য - 190,16,9,5.68864E+12,Jar,1,Unit,572,15,275,Ambient,FALSE,FALSE,4/14/2022,Active
191,BAB-0191,Pran Baby Food Marriage Tin,বাংলা পণ্য - 191,6,6,0805382898128,Tin,1,Unit,1559,15,635,Ambient,FALSE,FALSE,12/30/2022,Active
192,SHA-0192,Harpic Shampoo Citizen Bottle,বাংলা পণ্য - 192,3,8,3.96575E+12,Bottle,1,Unit,455,15,410,Ambient,FALSE,FALSE,6/25/2020,Active
193,SHA-0193,Harpic Shampoo Cold Bottle,বাংলা পণ্য - 193,15,8,5.62221E+12,Bottle,1,Unit,402,15,633,Ambient,FALSE,FALSE,5/27/2023,Active
194,JUI-0194,Savlon Juices Catch 1L Carton,বাংলা পণ্য - 194,5,14,9.96138E+12,1L Carton,1,Unit,388,15,632,Ambient,TRUE,FALSE,11/23/2023,Active
195,SHA-0195,Radhuni Shampoo Shoulder Bottle,বাংলা পণ্য - 195,4,8,6.99399E+12,Bottle,1,Unit,949,15,112,Ambient,FALSE,FALSE,11/6/2020,Active
196,LEN-0196,Rupchanda Lentils Natural 1kg Pack,বাংলা পণ্য - 196,6,4,2.92163E+12,1kg Pack,1,Unit,254,15,169,Ambient,FALSE,FALSE,1/23/2022,Active
197,TEA-0197,BGB Tea Coffee Movement Jar,বাংলা পণ্য - 197,21,13,5.71036E+12,Jar,1,Unit,1010,15,167,Ambient,FALSE,TRUE,10/8/2022,Active
198,LEN-0198,Pran Lentils Rather 1kg Pack,বাংলা পণ্য - 198,15,4,6.25097E+12,1kg Pack,1,Unit,313,15,541,Ambient,FALSE,FALSE,9/18/2020,Active
199,CLE-0199,Marks Cleaning Officer Combo,বাংলা পণ্য - 199,8,12,8.89909E+12,Combo,1,Unit,335,15,273,Ambient,FALSE,FALSE,5/22/2020,Active
200,DIA-0200,Lifebuoy Diapers Usually Jumbo Pack,বাংলা পণ্য - 200,20,5,0714923603681,Jumbo Pack,1,Unit,1961,15,707,Ambient,FALSE,FALSE,2/15/2020,Active
201,CLE-0201,Harpic Cleaning Movement Combo,বাংলা পণ্য - 201,16,12,5.88444E+12,Combo,1,Unit,585,15,361,Ambient,FALSE,FALSE,11/1/2021,Active
202,DIA-0202,Nescafe Diapers Town Jumbo Pack,বাংলা পণ্য - 202,7,5,7.76383E+12,Jumbo Pack,1,Unit,2594,15,256,Ambient,FALSE,FALSE,12/27/2020,Active
203,CLE-0203,Radhuni Cleaning Music Combo,বাংলা পণ্য - 203,10,12,4.3098E+12,Combo,1,Unit,657,15,588,Ambient,FALSE,FALSE,7/1/2020,Active
204,DIA-0204,Nescafe Diapers One Jumbo Pack,বাংলা পণ্য - 204,16,5,1.80187E+12,Jumbo Pack,1,Unit,3037,15,174,Ambient,FALSE,FALSE,6/11/2020,Active
205,BAB-0205,Rupchanda Baby Food Can Tin,বাংলা পণ্য - 205,4,6,2.65975E+12,Tin,1,Unit,1710,15,232,Ambient,FALSE,FALSE,6/15/2020,Active
206,JUI-0206,Bashundhara Juices Cell 1L Carton,বাংলা পণ্য - 206,17,14,1.7817E+12,1L Carton,1,Unit,266,15,530,Ambient,TRUE,FALSE,3/27/2022,Active
207,WIP-0207,ACI Wipes Off Pack,বাংলা পণ্য - 207,3,7,8.11859E+12,Pack,1,Unit,519,15,623,Ambient,FALSE,FALSE,6/29/2020,Active
208,SKI-0208,Knorr Skin Care I Jar,বাংলা পণ্য - 208,18,9,5.27262E+12,Jar,1,Unit,1037,15,199,Ambient,FALSE,FALSE,12/15/2020,Active
209,DET-0209,Parachute Detergent Bill 3kg Bag,বাংলা পণ্য - 209,11,11,0017925136226,3kg Bag,1,Unit,1058,15,268,Ambient,FALSE,FALSE,10/29/2020,Active
210,CLE-0210,Wheel Cleaning Of Combo,বাংলা পণ্য - 210,6,12,0137020981948,Combo,1,Unit,568,15,562,Ambient,FALSE,FALSE,1/8/2020,Active
211,CLE-0211,Fresh Cleaning Bad Combo,বাংলা পণ্য - 211,3,12,4.69614E+12,Combo,1,Unit,454,15,225,Ambient,FALSE,FALSE,8/31/2020,Active
212,DET-0212,Parachute Detergent Although 3kg Bag,বাংলা পণ্য - 212,6,11,4.50981E+12,3kg Bag,1,Unit,1067,15,132,Ambient,FALSE,FALSE,7/16/2021,Active
213,LEN-0213,Savlon Lentils Agreement 1kg Pack,বাংলা পণ্য - 213,4,4,1.62625E+12,1kg Pack,1,Unit,280,15,308,Ambient,FALSE,FALSE,12/28/2023,Active
214,LEN-0214,Harpic Lentils Call 1kg Pack,বাংলা পণ্য - 214,15,4,7.30515E+12,1kg Pack,1,Unit,361,15,349,Ambient,FALSE,FALSE,9/6/2021,Active
215,RIC-0215,Ispahani Rice Level 25kg Bag,বাংলা পণ্য - 215,19,2,3.09241E+12,25kg Bag,1,Unit,1926,15,335,Ambient,FALSE,FALSE,9/8/2022,Active
216,DIA-0216,Ispahani Diapers Response Jumbo Pack,বাংলা পণ্য - 216,19,5,6.65339E+12,Jumbo Pack,1,Unit,2792,15,602,Ambient,FALSE,FALSE,1/16/2022,Active
217,LEN-0217,Teer Lentils Fall 1kg Pack,বাংলা পণ্য - 217,8,4,3.39196E+12,1kg Pack,1,Unit,296,15,696,Ambient,FALSE,FALSE,6/7/2020,Active
218,RIC-0218,Maggi Rice Including 25kg Bag,বাংলা পণ্য - 218,5,2,2.67501E+12,25kg Bag,1,Unit,2648,15,415,Ambient,FALSE,FALSE,8/30/2021,Active
219,JUI-0219,Lifebuoy Juices Him 1L Carton,বাংলা পণ্য - 219,9,14,0039455846420,1L Carton,1,Unit,388,15,125,Ambient,TRUE,FALSE,4/1/2020,Active
220,SKI-0220,Teer Skin Care Billion Jar,বাংলা পণ্য - 220,3,9,8.19023E+12,Jar,1,Unit,714,15,631,Ambient,FALSE,FALSE,7/21/2022,Active
221,JUI-0221,Bashundhara Juices Nearly 1L Carton,বাংলা পণ্য - 221,19,14,8.90609E+12,1L Carton,1,Unit,285,15,325,Ambient,TRUE,FALSE,7/5/2020,Active
222,SOA-0222,Pran Soap Wide Bundle Pack,বাংলা পণ্য - 222,20,10,9.26775E+12,Bundle Pack,1,Unit,411,15,345,Ambient,FALSE,FALSE,10/25/2022,Active
223,SPI-0223,Harpic Spices Check 500g Jar,বাংলা পণ্য - 223,16,3,8.43966E+12,500g Jar,1,Unit,550,15,90,Ambient,FALSE,FALSE,8/8/2020,Active
224,SOA-0224,Rupchanda Soap View Bundle Pack,বাংলা পণ্য - 224,7,10,0487103653478,Bundle Pack,1,Unit,455,15,548,Ambient,FALSE,FALSE,8/8/2021,Active
225,LEN-0225,Nescafe Lentils Soldier 1kg Pack,বাংলা পণ্য - 225,7,4,4.14427E+12,1kg Pack,1,Unit,295,15,375,Ambient,FALSE,FALSE,4/10/2020,Active
226,CLE-0226,Rupchanda Cleaning Treat Combo,বাংলা পণ্য - 226,5,12,4.59551E+12,Combo,1,Unit,548,15,729,Ambient,FALSE,FALSE,10/24/2021,Active
227,WIP-0227,BGB Wipes Serve Pack,বাংলা পণ্য - 227,21,7,9.54736E+12,Pack,1,Unit,403,15,492,Ambient,FALSE,TRUE,1/29/2021,Active
228,LEN-0228,Rupchanda Lentils Democrat 1kg Pack,বাংলা পণ্য - 228,17,4,6.1091E+12,1kg Pack,1,Unit,153,15,454,Ambient,FALSE,FALSE,6/29/2020,Active
229,WIP-0229,Ispahani Wipes Everything Pack,বাংলা পণ্য - 229,7,7,6.47024E+12,Pack,1,Unit,371,15,701,Ambient,FALSE,FALSE,4/2/2020,Active
230,SKI-0230,Marks Skin Care Still Jar,বাংলা পণ্য - 230,1,9,6.02253E+12,Jar,1,Unit,629,15,658,Ambient,FALSE,FALSE,2/28/2023,Active
231,SKI-0231,Rin Skin Care Better Jar,বাংলা পণ্য - 231,11,9,7.62281E+12,Jar,1,Unit,1559,15,246,Ambient,FALSE,FALSE,2/17/2021,Active
232,SHA-0232,Rupchanda Shampoo Respond Bottle,বাংলা পণ্য - 232,16,8,0163790584829,Bottle,1,Unit,576,15,728,Ambient,FALSE,FALSE,5/10/2022,Active
233,DET-0233,Teer Detergent Build 3kg Bag,বাংলা পণ্য - 233,1,11,7.3934E+12,3kg Bag,1,Unit,1091,15,689,Ambient,FALSE,FALSE,5/29/2023,Active
234,OIL-0234,Parachute Oil Pay 5L Jar,বাংলা পণ্য - 234,4,1,6.56121E+12,5L Jar,1,Unit,1056,15,602,Ambient,TRUE,FALSE,8/7/2021,Active
235,LEN-0235,Knorr Lentils Event 1kg Pack,বাংলা পণ্য - 235,19,4,7.85625E+12,1kg Pack,1,Unit,262,15,182,Ambient,FALSE,FALSE,10/4/2022,Active
236,DIA-0236,Dano Diapers Trial Jumbo Pack,বাংলা পণ্য - 236,5,5,4.39993E+12,Jumbo Pack,1,Unit,2523,15,300,Ambient,FALSE,FALSE,3/10/2022,Active
237,CLE-0237,Dano Cleaning Lay Combo,বাংলা পণ্য - 237,7,12,1.02855E+12,Combo,1,Unit,344,15,500,Ambient,FALSE,FALSE,11/27/2022,Active
238,SHA-0238,Radhuni Shampoo Goal Bottle,বাংলা পণ্য - 238,15,8,2.03287E+12,Bottle,1,Unit,627,15,259,Ambient,FALSE,FALSE,5/14/2023,Active
239,SOA-0239,Radhuni Soap Too Bundle Pack,বাংলা পণ্য - 239,10,10,8.05284E+12,Bundle Pack,1,Unit,358,15,189,Ambient,FALSE,FALSE,1/29/2022,Active
240,DIA-0240,ACI Diapers Discuss Jumbo Pack,বাংলা পণ্য - 240,14,5,0830388401676,Jumbo Pack,1,Unit,2151,15,476,Ambient,FALSE,FALSE,12/21/2021,Active
241,BAB-0241,Maggi Baby Food Strong Tin,বাংলা পণ্য - 241,8,6,6.92191E+12,Tin,1,Unit,2334,15,151,Ambient,FALSE,FALSE,12/12/2021,Active
242,BAB-0242,Fresh Baby Food Already Tin,বাংলা পণ্য - 242,19,6,9.57445E+12,Tin,1,Unit,1877,15,260,Ambient,FALSE,FALSE,1/19/2021,Active
243,SKI-0243,BGB Skin Care Mrs Jar,বাংলা পণ্য - 243,21,9,7.67384E+12,Jar,1,Unit,919,15,359,Ambient,FALSE,TRUE,10/21/2021,Active
244,SPI-0244,Marks Spices Political 500g Jar,বাংলা পণ্য - 244,11,3,5.9793E+12,500g Jar,1,Unit,673,15,606,Ambient,FALSE,FALSE,12/5/2020,Active
245,SHA-0245,Teer Shampoo Computer Bottle,বাংলা পণ্য - 245,12,8,4.37039E+12,Bottle,1,Unit,924,15,516,Ambient,FALSE,FALSE,4/3/2023,Active
246,SOA-0246,Teer Soap Full Bundle Pack,বাংলা পণ্য - 246,4,10,1.41343E+12,Bundle Pack,1,Unit,416,15,307,Ambient,FALSE,FALSE,6/15/2022,Active
247,DIA-0247,Nescafe Diapers State Jumbo Pack,বাংলা পণ্য - 247,10,5,8.76816E+12,Jumbo Pack,1,Unit,2157,15,480,Ambient,FALSE,FALSE,5/16/2023,Active
248,JUI-0248,Parachute Juices Account 1L Carton,বাংলা পণ্য - 248,14,14,2.42364E+12,1L Carton,1,Unit,363,15,515,Ambient,TRUE,FALSE,3/11/2020,Active
249,SHA-0249,Fresh Shampoo Audience Bottle,বাংলা পণ্য - 249,19,8,3.18434E+12,Bottle,1,Unit,529,15,468,Ambient,FALSE,FALSE,3/10/2023,Active
250,OIL-0250,BGB Oil Or 5L Jar,বাংলা পণ্য - 250,21,1,2.61115E+12,5L Jar,1,Unit,1165,15,494,Ambient,TRUE,TRUE,1/31/2021,Active
251,SKI-0251,Teer Skin Care Main Jar,বাংলা পণ্য - 251,16,9,8.73541E+12,Jar,1,Unit,1438,15,714,Ambient,FALSE,FALSE,11/3/2023,Active
252,SPI-0252,Harpic Spices Write 500g Jar,বাংলা পণ্য - 252,18,3,3.11689E+12,500g Jar,1,Unit,456,15,545,Ambient,FALSE,FALSE,1/5/2022,Active
253,DET-0253,Rupchanda Detergent Public 3kg Bag,বাংলা পণ্য - 253,2,11,0088943830144,3kg Bag,1,Unit,830,15,264,Ambient,FALSE,FALSE,4/29/2022,Active
254,DIA-0254,Harpic Diapers Region Jumbo Pack,বাংলা পণ্য - 254,7,5,5.78166E+12,Jumbo Pack,1,Unit,1829,15,460,Ambient,FALSE,FALSE,10/25/2023,Active
255,BAB-0255,Savlon Baby Food Authority Tin,বাংলা পণ্য - 255,7,6,8.90245E+12,Tin,1,Unit,1519,15,355,Ambient,FALSE,FALSE,4/11/2020,Active
256,SKI-0256,BGB Skin Care Manage Jar,বাংলা পণ্য - 256,21,9,3.46087E+12,Jar,1,Unit,1124,15,595,Ambient,FALSE,TRUE,10/30/2020,Active
257,SKI-0257,Ispahani Skin Care Road Jar,বাংলা পণ্য - 257,7,9,1.81372E+12,Jar,1,Unit,1538,15,206,Ambient,FALSE,FALSE,6/11/2021,Active
258,TEA-0258,Harpic Tea/Coffee According Jar,বাংলা পণ্য - 258,16,13,3.08349E+12,Jar,1,Unit,795,15,311,Ambient,FALSE,FALSE,1/31/2021,Active
259,SOA-0259,Nescafe Soap Partner Bundle Pack,বাংলা পণ্য - 259,1,10,2.73868E+12,Bundle Pack,1,Unit,455,15,239,Ambient,FALSE,FALSE,9/14/2022,Active
260,SOA-0260,Knorr Soap Method Bundle Pack,বাংলা পণ্য - 260,20,10,8.18155E+12,Bundle Pack,1,Unit,357,15,501,Ambient,FALSE,FALSE,1/21/2021,Active
261,JUI-0261,BGB Juices Along 1L Carton,বাংলা পণ্য - 261,21,14,2.13672E+12,1L Carton,1,Unit,153,15,356,Ambient,TRUE,TRUE,4/22/2020,Active
262,OIL-0262,Dano Oil White 5L Jar,বাংলা পণ্য - 262,8,1,7.87603E+12,5L Jar,1,Unit,1158,15,471,Ambient,TRUE,FALSE,9/5/2020,Active
263,JUI-0263,Bashundhara Juices Job 1L Carton,বাংলা পণ্য - 263,7,14,4.88105E+12,1L Carton,1,Unit,327,15,326,Ambient,TRUE,FALSE,4/14/2022,Active
264,SOA-0264,Savlon Soap Bad Bundle Pack,বাংলা পণ্য - 264,17,10,2.88379E+12,Bundle Pack,1,Unit,457,15,679,Ambient,FALSE,FALSE,3/21/2023,Active
265,SPI-0265,Rupchanda Spices Article 500g Jar,বাংলা পণ্য - 265,10,3,8.22781E+12,500g Jar,1,Unit,478,15,511,Ambient,FALSE,FALSE,5/6/2021,Active
266,DIA-0266,ACI Diapers Election Jumbo Pack,বাংলা পণ্য - 266,14,5,6.98232E+12,Jumbo Pack,1,Unit,2332,15,110,Ambient,FALSE,FALSE,6/2/2020,Active
267,BAB-0267,Teer Baby Food Trade Tin,বাংলা পণ্য - 267,18,6,1.56231E+12,Tin,1,Unit,1286,15,534,Ambient,FALSE,FALSE,3/10/2021,Active
268,SHA-0268,Bashundhara Shampoo Image Bottle,বাংলা পণ্য - 268,16,8,7.01413E+12,Bottle,1,Unit,666,15,147,Ambient,FALSE,FALSE,10/9/2023,Active
269,SHA-0269,Fresh Shampoo Treat Bottle,বাংলা পণ্য - 269,15,8,2.08362E+12,Bottle,1,Unit,852,15,413,Ambient,FALSE,FALSE,9/17/2021,Active
270,CLE-0270,Radhuni Cleaning Cultural Combo,বাংলা পণ্য - 270,8,12,3.78862E+12,Combo,1,Unit,401,15,505,Ambient,FALSE,FALSE,2/9/2020,Active
271,CLE-0271,Harpic Cleaning Score Combo,বাংলা পণ্য - 271,16,12,6.39514E+12,Combo,1,Unit,738,15,494,Ambient,FALSE,FALSE,7/12/2021,Active
272,DIA-0272,Harpic Diapers Spring Jumbo Pack,বাংলা পণ্য - 272,8,5,7.41698E+12,Jumbo Pack,1,Unit,1688,15,474,Ambient,FALSE,FALSE,1/8/2022,Active
273,LEN-0273,Bashundhara Lentils Site 1kg Pack,বাংলা পণ্য - 273,9,4,5.61845E+12,1kg Pack,1,Unit,363,15,259,Ambient,FALSE,FALSE,10/13/2023,Active
274,BAB-0274,Bombay Sweets Baby Food Network Tin,বাংলা পণ্য - 274,5,6,5.92946E+12,Tin,1,Unit,2255,15,169,Ambient,FALSE,FALSE,11/17/2023,Active
275,BAB-0275,Pran Baby Food Save Tin,বাংলা পণ্য - 275,11,6,3.74489E+12,Tin,1,Unit,1666,15,644,Ambient,FALSE,FALSE,7/21/2020,Active
276,WIP-0276,Rupchanda Wipes Exist Pack,বাংলা পণ্য - 276,15,7,4.50257E+12,Pack,1,Unit,516,15,384,Ambient,FALSE,FALSE,9/25/2020,Active
277,SPI-0277,Parachute Spices Prepare 500g Jar,বাংলা পণ্য - 277,12,3,5.98816E+12,500g Jar,1,Unit,684,15,702,Ambient,FALSE,FALSE,4/1/2023,Active
278,SPI-0278,Lifebuoy Spices Color 500g Jar,বাংলা পণ্য - 278,9,3,9.4038E+12,500g Jar,1,Unit,344,15,158,Ambient,FALSE,FALSE,11/9/2021,Active
279,OIL-0279,Bashundhara Oil Popular 5L Jar,বাংলা পণ্য - 279,19,1,8.08655E+12,5L Jar,1,Unit,1048,15,224,Ambient,TRUE,FALSE,7/6/2023,Active
280,DET-0280,Wheel Detergent Personal 3kg Bag,বাংলা পণ্য - 280,8,11,7.07839E+12,3kg Bag,1,Unit,595,15,434,Ambient,FALSE,FALSE,2/20/2020,Active
281,OIL-0281,Bombay Sweets Oil Compare 5L Jar,বাংলা পণ্য - 281,19,1,7.59425E+12,5L Jar,1,Unit,1022,15,143,Ambient,TRUE,FALSE,7/20/2021,Active
282,SHA-0282,ACI Shampoo Front Bottle,বাংলা পণ্য - 282,7,8,7.48633E+12,Bottle,1,Unit,738,15,402,Ambient,FALSE,FALSE,9/4/2021,Active
283,TEA-0283,Parachute Tea/Coffee Artist Jar,বাংলা পণ্য - 283,17,13,5.57384E+12,Jar,1,Unit,632,15,314,Ambient,FALSE,FALSE,3/5/2023,Active
284,SOA-0284,BGB Soap Lawyer Bundle Pack,বাংলা পণ্য - 284,21,10,6.16153E+12,Bundle Pack,1,Unit,395,15,480,Ambient,FALSE,TRUE,3/31/2021,Active
285,CLE-0285,Radhuni Cleaning Film Combo,বাংলা পণ্য - 285,15,12,5.69792E+12,Combo,1,Unit,385,15,698,Ambient,FALSE,FALSE,9/8/2023,Active
286,OIL-0286,Savlon Oil President 5L Jar,বাংলা পণ্য - 286,18,1,7.57555E+12,5L Jar,1,Unit,984,15,220,Ambient,TRUE,FALSE,4/18/2023,Active
